ds,y,dxy,vix,yield_10y
2024-06-01,2032.799057995116,100.87654169241674,17.910649425406554,3.557838512965548
2024-06-02,2040.6503058081232,100.96489717340305,16.174120425910367,3.52539527017307
2024-06-03,2045.4017616871613,100.9790492270944,16.359465396577082,3.5118327898958115
2024-06-04,2055.6004697396825,101.61859463454948,16.78819669676958,3.530102456472954
2024-06-05,2051.8208157408444,100.9726202409394,16.739705793572295,3.498731306708654
2024-06-06,2057.831556820134,100.55269426347704,17.406300643876822,3.5081194563601663
2024-06-07,2054.307669373454,101.7596143852312,17.12082985991042,3.498995695557656
2024-06-08,2053.7492281991667,101.2698834568623,16.112518970178936,3.4466429512919534
2024-06-09,2056.572547464168,101.5719186315504,17.257705201450406,3.456462759522315
2024-06-10,2059.219689807904,102.06750410220847,16.711230556322175,3.5041802082112614
2024-06-11,2072.053330937913,101.33096969743502,17.63722360847062,3.4164287838708134
2024-06-12,2061.395945017926,101.5742760205505,16.68620623178154,3.3781575517325986
2024-06-13,2068.896893111964,101.60780649998962,16.68169235844888,3.3763136732059578
2024-06-14,2062.5126786271207,101.98784711410812,17.270565805402267,3.423723710906856
2024-06-15,2070.1571077636127,102.4945399636222,17.38146324116847,3.414652149346857
2024-06-16,2068.011287766102,102.65432152130256,17.2240496819681,3.4012861673305848
2024-06-17,2065.6332499030163,102.71142384490112,16.157201341307594,3.432567964044518
2024-06-18,2065.65006581565,102.33247090112025,17.269017219964127,3.3075446026058977
2024-06-19,2062.533290977553,102.18655576485922,16.4828459741628,3.39147563569596
2024-06-20,2066.086421615113,103.01397691132252,17.11763805579413,3.418609692628187
2024-06-21,2061.469568134333,102.96832159810592,16.28813278230047,3.3304225675892463
2024-06-22,2057.241972406945,103.35328976397578,17.223161073771532,3.3456905284737646
2024-06-23,2055.786975935254,103.52449113627992,16.596700547846314,3.327683913363661
2024-06-24,2060.2763284888265,103.44603774076488,16.35868267486974,3.317000481896524
2024-06-25,2064.5570414584145,103.71495855948616,17.3569100682412,3.3279935370369773
2024-06-26,2057.537828692881,103.62924137129625,17.120822260838377,3.374961951632238
2024-06-27,2055.117979296312,103.7838276506976,16.693011599303553,3.3820345584164038
2024-06-28,2055.5024055090853,103.46812702999604,17.72558942451053,3.3120429738932797
2024-06-29,2058.454865742538,103.67043321252336,16.779673789215128,3.374925754044999
2024-06-30,2053.116986122092,103.81793906656492,17.016053836985467,3.314949509140633
2024-07-01,2049.770698756016,104.029251782876,17.1344567238393,3.3630664103748105
2024-07-02,2055.207787107999,103.6786122452524,16.690167032935694,3.304703946915148
2024-07-03,2052.083058478693,103.95609980600165,17.235568146699965,3.3089630105005514
2024-07-04,2056.334146904783,103.71236886813,16.733273826417637,3.31401119948582
2024-07-05,2051.0016454695656,103.7386296964769,16.794180838891897,3.3969205452905054
2024-07-06,2045.715744463984,103.99402867055616,17.68132131990167,3.3260974810723014
2024-07-07,2045.761886699388,103.10821408164162,16.479706973743784,3.278843455694415
2024-07-08,2058.7394833829308,103.26805924983542,15.928102023419802,3.3291335478622384
2024-07-09,2060.2120084698217,103.1534141787168,18.20598043969224,3.2897105926481944
2024-07-10,2054.056774574244,102.82960243919878,18.93941627789641,3.2868735024951032
2024-07-11,2054.9668401993367,103.24877847865208,17.72340466768149,3.3303204696379383
2024-07-12,2064.3244671636467,103.5910695111418,17.214793072803992,3.3059836586981364
2024-07-13,2056.2671312290363,103.1866753809102,18.279886124695917,3.315884301469092
2024-07-14,2059.550007819074,103.22985513686535,18.537556672386227,3.31090359586036
2024-07-15,2068.328871641184,103.38873814466184,18.82377939121997,3.324012239377212
2024-07-16,2066.9698953949605,103.34545275334769,18.59159587398549,3.330559545101506
2024-07-17,2071.4571469470056,102.8059778946363,19.65807463006713,3.2640527614937653
2024-07-18,2073.858081613893,103.10747798495107,19.84003005683078,3.3469546537896715
2024-07-19,2078.967966693436,102.59957489575376,19.02860332839857,3.3027251115898006
2024-07-20,2086.390586720038,102.18786953764648,20.31110192565724,3.294564388939788
2024-07-21,2084.2681640443457,102.12532412680582,21.16038610842154,3.342134026650403
2024-07-22,2089.59388404609,101.7222426807096,20.378639916717017,3.3528489978128646
2024-07-23,2081.862361968275,101.76173872890767,20.267984678391727,3.336341684657392
2024-07-24,2092.8122445246568,101.78238247239167,20.49436482952456,3.38925218563527
2024-07-25,2092.445514078008,101.99312340200242,20.98587379250936,3.3315694614898743
2024-07-26,2093.591923748164,102.13200571181036,19.90944687502281,3.367460237055203
2024-07-27,2097.4134426409178,101.06711957538975,20.936744698828758,3.370256924466564
2024-07-28,2101.8342440122456,101.46868645213505,20.72195905573704,3.3948205630982717
2024-07-29,2108.8438597884483,100.91157851187148,21.886341929257505,3.413258542940219
2024-07-30,2101.6317032083616,101.24364528206912,20.90297717230481,3.3835679780374743
2024-07-31,2108.550963546249,100.94472012965797,21.83391441249791,3.444660842169321
2024-08-01,2107.707837466699,100.32359294413928,20.440236261974444,3.4341426571744647
2024-08-02,2109.2698822887505,101.04683850805654,21.260136072541297,3.3849837560563736
2024-08-03,2115.247084579675,100.4896181958288,21.082984109842027,3.392619572275883
2024-08-04,2113.767228459297,100.4215766653661,20.42810748226472,3.460764439921053
2024-08-05,2117.0744418969743,100.17983723457444,20.87351539970402,3.464358847108697
2024-08-06,2110.960605223624,100.23236104763042,21.296447815808275,3.4778116263925707
2024-08-07,2108.408657621862,100.49418960411695,20.41726883641872,3.490048823747249
